secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.0970873786407767,0.8512396694214877,0.10679611650485436,0.8512396694214877,0.010230595674819525,121,121,0.1159604669791572,0.05359377103943984,0.16955423801859704,103,0.12049265716452265,0.06068733848822655,0.1811799956527492,103
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.09523809523809523,0.8677685950413223,0.10476190476190476,0.8677685950413223,0.010024965855606579,121,121,0.1139349663586035,0.0525563098634332,0.16649127622203672,105,0.11840119187424367,0.05951087256343112,0.1779120644376748,105
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.09259259259259259,0.8925619834710744,0.1111111111111111,0.8925619834710744,0.01946318990673099,121,121,0.11102526214801735,0.05107333030421825,0.1620985924522356,108,0.11951149677875855,0.06471266928983735,0.1842241660685959,108
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.09009009009009009,0.9173553719008265,0.10810810810810811,0.9173553719008265,0.018909873956622993,121,121,0.10825969573649154,0.04967177162318985,0.1579314673596814,111,0.1165697268615663,0.06293206948960037,0.17950179635116667,111
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.08849557522123894,0.9338842975206612,0.10619469026548672,0.9338842975206612,0.01855818088590786,121,121,0.10649089017723076,0.048779380094718834,0.1552702702719496,113,0.11468710366337644,0.06179848517171764,0.17648558883509408,113
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.08695652173913043,0.9504132231404959,0.10434782608695652,0.9504132231404959,0.018219354170192534,121,121,0.10477867462745862,0.047918497415334785,0.1526971720427934,115,0.11286388821876267,0.06070503442056427,0.17356892263932694,115
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.0847457627118644,0.9752066115702479,0.11016949152542373,0.9752066115702479,0.0266006009835527,121,121,0.10231068793286686,0.04668269511917862,0.14899338305204549,118,0.11387454766791177,0.06552292612396562,0.1793974737918774,118
Months_on_book,"[""Contacts_Count_12_mon"", ""Customer_Age"", ""Total_Trans_Amt""]",3,0.08264462809917356,1.0,0.11570247933884298,1.0,0.034546747227364935,121,121,0.09995578949456953,0.04550904943740659,0.14546483893197612,121,0.11468478205115094,0.07018519124349674,0.1848699732946477,121
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.14457831325301204,0.6335877862595419,0.0963855421686747,0.6335877862595419,-0.05225813362243473,131,131,0.1512350211938593,0.08468299102280806,0.23591801221666733,83,0.1291736246557977,0.049652740358921914,0.17882636501471963,83
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.12037037037037036,0.8244274809160306,0.09259259259259259,0.8244274809160306,-0.02967788981744186,131,131,0.12339801178099188,0.0717106399392155,0.1951086517202074,108,0.11102526214801735,0.05107333030421825,0.1620985924522356,108
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.1111111111111111,0.8931297709923665,0.08547008547008547,0.8931297709923665,-0.02724337381126775,131,131,0.11476078781739188,0.06609320162681151,0.1808539894442034,117,0.10312039102602245,0.047087483244617576,0.15020787427064003,117
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.10833333333333334,0.916030534351145,0.08333333333333333,0.916030534351145,-0.026518510002571275,131,131,0.11214219061118227,0.06441141154173441,0.17655360215291668,120,0.10072867126572682,0.045893650374929706,0.14662232164065653,120
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.10569105691056911,0.9389312977099237,0.08130081300813008,0.9389312977099237,-0.025831324321904922,131,131,0.10963956274416348,0.06281312469090619,0.17245268743506967,123,0.09844492200449764,0.04475887223989299,0.14320379424439064,123
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.104,0.9541984732824428,0.08,0.9541984732824428,-0.025392704116414228,131,131,0.10803185527076319,0.061790968273115685,0.16982282354387887,125,0.09697886605982857,0.044033032327582836,0.1410118983874114,125
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.11023622047244094,0.9694656488549618,0.07874015748031496,0.9694656488549618,-0.03344694626302749,131,131,0.10973908921776257,0.06681000217884539,0.17654909139660796,127,0.09555566611137553,0.043330363977511784,0.1388860300888873,127
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.109375,0.9770992366412213,0.078125,0.9770992366412213,-0.03316866210550684,131,131,0.10895565567467623,0.06627879570700111,0.17523445138167734,128,0.09485955675380826,0.04298737505098223,0.1378469318047905,128
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.1076923076923077,0.9923664122137404,0.07692307692307693,0.9923664122137404,-0.03262580145478369,131,131,0.10742162262737046,0.06524133961643788,0.17266296224380834,130,0.0934972160692856,0.042317437086078186,0.13581465315536378,130
Total_Revolving_Bal__discretized,"[""Contacts_Count_12_mon"", ""Months_Inactive_12_mon"", ""Total_Relationship_Count"", ""Total_Trans_Amt""]",4,0.10687022900763359,1.0,0.07633587786259542,1.0,-0.03236100127412875,131,131,0.10667057176285649,0.0647347020109284,0.1714052737737849,131,0.09283056209233577,0.04199023988637181,0.13482080197870758,131
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.3263157894736842,0.19,0.3894736842105263,0.19,0.07786138595848043,500,500,0.18535774707566494,0.240387127340076,0.42574487441574094,95,0.19245664276113605,0.2975409519053737,0.4899975946665098,95
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.33246753246753247,0.77,0.3064935064935065,0.77,-0.032441011701321146,500,500,0.09370737131971324,0.2872689405754729,0.38097631189518616,385,0.09172871271041372,0.26254084759102647,0.3542695603014402,385
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.3294663573085847,0.862,0.308584686774942,0.862,-0.026011396220434278,500,500,0.08840581220558064,0.28676997261182285,0.3751757848174035,431,0.08689573772969345,0.2668278113250252,0.35372354905471864,431
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.3303370786516854,0.89,0.3056179775280899,0.89,-0.03081556994122065,500,500,0.08707231519161823,0.28825299976418156,0.3753253149557998,445,0.0853003732977134,0.26463143072384787,0.34993180402156127,445
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.32603938730853393,0.914,0.3063457330415755,0.914,-0.024456970622908844,500,500,0.08564534236115406,0.28466680816565487,0.37031215052680894,457,0.0842362405274445,0.26584186617830946,0.35007810670575396,457
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.3246753246753247,0.924,0.3116883116883117,0.924,-0.016108735625610215,500,500,0.08509241713808391,0.28357489236290084,0.36866730950098475,462,0.08417974896916225,0.27115130799787596,0.3553310569670382,462
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.3276595744680851,0.94,0.30851063829787234,0.94,-0.0238147532876378,500,500,0.08456775804770394,0.286772868771931,0.3713406268196349,470,0.08323227375926834,0.2684469162267914,0.35167918998605974,470
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.32914046121593293,0.954,0.31027253668763105,0.954,-0.023496248585458596,500,500,0.08404517911355758,0.2884828743441796,0.37252805345773715,477,0.0827521273666938,0.27041221218213446,0.35316433954882825,477
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.32712215320910976,0.966,0.3105590062111801,0.966,-0.02058908149043711,500,500,0.08339498285396674,0.28678876731879566,0.3701837501727624,483,0.08226060989516243,0.27092349954629635,0.3531841094414588,483
Months_Inactive_12_mon,"[""Contacts_Count_12_mon"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",3,0.322,1.0,0.308,1.0,-0.01732433149953542,500,500,0.08164208035330983,0.28253609242550143,0.36417817277881126,500,0.0806762506281185,0.2691257480545588,0.3498019986826773,500
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.26666666666666666,0.03,0.26666666666666666,0.03,0.0,500,500,0.4105298073028819,0.10897453325692374,0.5195043405598057,15,0.4105298073028819,0.10897453325692374,0.5195043405598057,15
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.3957597173144876,0.566,0.2791519434628975,0.566,-0.15474208214989582,500,500,0.11321653456845604,0.34054746424326854,0.4537639988117246,283,0.10399274725429741,0.23011322706669995,0.33410597432099737,283
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.3953488372093023,0.774,0.2868217054263566,0.774,-0.14400130992595833,500,500,0.09696571664387621,0.34789456253253637,0.4448602791764126,387,0.08977522106352104,0.24402935787550245,0.3338045789390235,387
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.38372093023255816,0.86,0.28837209302325584,0.86,-0.12503089341510312,500,500,0.09154168872714902,0.33897968147156726,0.4305213701987163,430,0.08533651026967884,0.2475777018851186,0.33291421215479744,430
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.37748344370860926,0.906,0.2847682119205298,0.906,-0.12082430042034656,500,500,0.08892755298562333,0.3340498764859054,0.4229774294715287,453,0.08284749683599626,0.24515429059866697,0.32800178743466324,453
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.3803418803418803,0.936,0.2905982905982906,0.936,-0.11728435949557355,500,500,0.08762954570710979,0.33750129432722087,0.42513084003433066,468,0.08200652167219696,0.2512998567302592,0.33330637840245614,468
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.37945492662473795,0.954,0.2893081761006289,0.954,-0.11770731824142905,500,500,0.086766269995188,0.337034830331303,0.423801100326491,477,0.08112829846983827,0.2504272510355878,0.33155554950542604,477
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.3765432098765432,0.972,0.28600823045267487,0.972,-0.11787358112388524,500,500,0.08583638913391722,0.33459319423126294,0.42042958336518016,486,0.08010649340062165,0.24763316054993978,0.3277396539505614,486
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.37601626016260165,0.984,0.28252032520325204,0.984,-0.1216653327289387,500,500,0.08529170747997394,0.3343309522231893,0.41962265970316326,492,0.07932836542473051,0.24454103430500948,0.32386939972974,492
Months_Inactive_12_mon,"[""Credit_Limit"", ""Customer_Age"", ""Total_Trans_Ct""]",3,0.374,1.0,0.284,1.0,-0.11688383572147412,500,500,0.08452133380655252,0.33269999999487937,0.4172213338014319,500,0.07881817116807338,0.2462377719556586,0.325055943123732,500
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.7,0.02,0.9,0.02,0.35343683043831503,500,500,0.4954305851325535,0.3967781474611453,0.8922087325936988,10,0.38627381370016545,0.5958499732047616,0.9821237869049271,10
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.7213740458015268,0.524,0.5954198473282443,0.524,-0.28869464863910477,500,500,0.1079745725711696,0.6641878631335285,0.7721624357046981,262,0.11803185621030077,0.5350250845755019,0.6530569407858027,262
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.673972602739726,0.73,0.6109589041095891,0.73,-0.12812946029902783,500,500,0.09574534771518683,0.6242880160036551,0.720033363718842,365,0.09953574579873159,0.5600354017365486,0.6595711475352802,365
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6563245823389021,0.838,0.5990453460620525,0.838,-0.11196861124513513,500,500,0.09058087212116483,0.6096139580891295,0.7001948302102944,419,0.09344312230248308,0.55142397101995,0.6448670933224331,419
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6441441441441441,0.888,0.6081081081081081,0.888,-0.06864916275564059,500,500,0.08871831776139816,0.5985485570965843,0.6872668748579824,444,0.09044421692778659,0.5619586785190692,0.6524028954468558,444
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6400862068965517,0.928,0.6077586206896551,0.928,-0.061072649713238225,500,500,0.08701598535631372,0.5954279626000435,0.6824439479563572,464,0.08850296787109446,0.5626223278169146,0.651125295688009,464
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6378947368421053,0.95,0.608421052631579,0.95,-0.055433370679178105,500,500,0.08612267323316558,0.5937271531714892,0.6798498264046547,475,0.08745405155497821,0.5638242295520637,0.6512782811070419,475
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6358024691358025,0.972,0.6131687242798354,0.972,-0.04238946274309334,500,500,0.08525414565098777,0.5921103994964625,0.6773645451474503,486,0.08627660228856493,0.5691429257906812,0.6554195280792461,486
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.6382113821138211,0.984,0.6117886178861789,0.984,-0.04972722611903795,500,500,0.08461659123815202,0.5948323141268914,0.6794489053650434,492,0.08580843817173844,0.5680183329145456,0.6538267710862841,492
Gender,"[""Credit_Limit"", ""Marital_Status"", ""Total_Revolving_Bal"", ""Total_Trans_Amt""]",4,0.634,1.0,0.612,1.0,-0.04105382366602009,500,500,0.08414811347926898,0.5909042816385175,0.6750523951177865,500,0.08511579356328036,0.568588177086666,0.6537039706499463,500
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.6842105263157895,0.1111111111111111,0.10526315789473684,0.1111111111111111,-1.163899061879862,171,171,0.3862521323688024,0.4601040767532747,0.8463562091220771,19,0.28458226681221993,0.029358560298870143,0.31394082711109006,19
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.3194444444444444,0.42105263157894735,0.1111111111111111,0.42105263157894735,-0.2569531283376665,171,171,0.21066738453903688,0.22325610278261976,0.43392348732165664,72,0.14684118598714693,0.05738819634949346,0.2042293823366404,72
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.2857142857142857,0.6549707602339181,0.13392857142857142,0.6549707602339181,-0.18211958366399775,171,171,0.16514378133277013,0.21024839799081718,0.3753921793235873,112,0.12639314671604937,0.08287141976469586,0.20926456648074523,112
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.2556390977443609,0.7777777777777778,0.11278195488721804,0.7777777777777778,-0.16738280824691287,171,171,0.14681794719262425,0.18908990444776547,0.3359078516403897,133,0.10820606687558383,0.06954903484743884,0.17775510172302267,133
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.2465753424657534,0.8538011695906432,0.11643835616438356,0.8538011695906432,-0.1514300751177011,171,171,0.1386350005336327,0.18375484505601197,0.3223898455896447,146,0.10457957750281976,0.07398186903449244,0.1785614465373122,146
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.24183006535947713,0.8947368421052632,0.11764705882352941,0.8947368421052632,-0.14398667523867573,171,171,0.13462041656673082,0.18084311611820378,0.3154635326849346,153,0.10257069485865186,0.0757265380767955,0.17829723293544736,153
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.24050632911392406,0.9239766081871345,0.12025316455696203,0.9239766081871345,-0.13929210260992442,171,171,0.13226663596886243,0.18053233679427214,0.31279897276313456,158,0.10182978496331965,0.0783519193896133,0.18018170435293296,158
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.2392638036809816,0.9532163742690059,0.1165644171779141,0.9532163742690059,-0.1419937709014786,171,171,0.13002925025476553,0.18025252669202746,0.310281776946793,163,0.09897373304732464,0.07590600379899974,0.17487973684632438,163
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.23353293413173654,0.9766081871345029,0.12574850299401197,0.9766081871345029,-0.12420379575074068,171,171,0.12744727701146513,0.1758009458242059,0.30324822283567104,167,0.10085197309300861,0.08373775548992612,0.18458972858293474,167
Avg_Utilization_Ratio__discretized,"[""Credit_Limit"", ""Months_on_book"", ""Total_Trans_Ct""]",3,0.22807017543859648,1.0,0.12280701754385964,1.0,-0.12081251387616593,171,171,0.124960781611333,0.1715643814489088,0.2965251630602418,171,0.09870210885900352,0.08174330708490915,0.18044541594391267,171
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.32558139534883723,0.17131474103585656,0.11627906976744186,0.17131474103585656,-0.2574741341465502,251,251,0.26990491905901814,0.20493297126568708,0.47483789032470525,43,0.19408734070277964,0.05070427739804167,0.2447916181008213,43
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.3115942028985507,0.549800796812749,0.16666666666666666,0.549800796812749,-0.17766365660168015,251,251,0.15277928084333572,0.24030711230372995,0.39308639314706567,138,0.12398374752462768,0.1137023810595438,0.23768612858417149,138
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.29493087557603687,0.8645418326693227,0.17511520737327188,0.8645418326693227,-0.14487323720367884,251,251,0.12049701249811773,0.23824947398693258,0.3587464864850503,217,0.10088787746034117,0.13032252434033265,0.23121040180067381,217
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.29004329004329005,0.9203187250996016,0.18181818181818182,0.9203187250996016,-0.1303308744258398,251,251,0.11627788304880554,0.23533875085771333,0.35161663390651887,231,0.09920607369287127,0.13741985779450322,0.23662593148737449,231
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.2911392405063291,0.9442231075697212,0.18143459915611815,0.9442231075697212,-0.13223214176264175,251,251,0.11494078859216253,0.23700020789017837,0.3519409964823409,237,0.09787079207189187,0.1375803709350158,0.23545116300690766,237
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.2916666666666667,0.9561752988047809,0.18333333333333332,0.9561752988047809,-0.13063615665746858,251,251,0.11428889815833992,0.23780428424198813,0.35209318240032805,240,0.09764424083923082,0.1394999542285449,0.2371441950677757,240
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.29918032786885246,0.9721115537848606,0.18032786885245902,0.9721115537848606,-0.14422033599267045,251,251,0.11418450405851868,0.2452007128638741,0.3593852169223928,244,0.09624034419152647,0.13716250671371447,0.23340285090524093,244
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.3076923076923077,0.9840637450199203,0.17813765182186234,0.9840637450199203,-0.1583432268289138,251,251,0.11438337212277971,0.2534456773819721,0.3678290495047518,247,0.09521300100700048,0.13546024462802128,0.23067324563502176,247
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.308,0.9960159362549801,0.176,0.9960159362549801,-0.1613743442847868,251,251,0.11373466305162167,0.2540382619773145,0.36777292502893616,250,0.09420685513815319,0.13379976146744743,0.22800661660560062,250
Dependent_count,"[""Credit_Limit"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Ct_Chng_Q4_Q1""]",3,0.30677290836653387,1.0,0.1752988047808765,1.0,-0.16056327010427718,251,251,0.11338699056426643,0.2529921020910772,0.36637909265534363,251,0.09387607439403675,0.13325528622394345,0.2271313606179802,251
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.21052631578947367,0.11143695014662756,0.21052631578947367,0.11143695014662756,0.0,341,341,0.2527098763233152,0.1107479184299588,0.363457794753274,38,0.2527098763233152,0.1107479184299588,0.363457794753274,38
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.2,0.7478005865102639,0.19215686274509805,0.7478005865102639,-0.008823152446941812,341,341,0.09786477214198422,0.15551990550339037,0.2533846776453746,255,0.09642978045695477,0.14851066387072553,0.2449404443276803,255
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.19528619528619529,0.8709677419354839,0.20202020202020202,0.8709677419354839,0.0075510228825281436,341,341,0.08992860515856013,0.15421279769552176,0.2441414028540819,297,0.09105933212156314,0.16029545409745005,0.2513547862190132,297
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.1891025641025641,0.9149560117302052,0.20192307692307693,0.9149560117302052,0.014315282744567908,341,341,0.08670289606980075,0.14953244262915674,0.2362353386989575,312,0.08884033059882321,0.1611283071929318,0.24996863779175502,312
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18808777429467086,0.9354838709677419,0.1974921630094044,0.9354838709677419,0.010493624324837147,341,341,0.08557721581603975,0.14901057933557946,0.2345877951516192,319,0.08715048207769766,0.1575164330215264,0.24466691509922406,319
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18902439024390244,0.9618768328445748,0.19207317073170732,0.9618768328445748,0.0034040660252892528,341,341,0.0845581779097711,0.1503452131365711,0.2349033910463422,328,0.08506730473881594,0.15310413695644617,0.2381714416952621,328
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18674698795180722,0.9736070381231672,0.1897590361445783,0.9736070381231672,0.0033578530849433606,341,341,0.08366609489298771,0.14849702566242018,0.2321631205554079,332,0.0841721861058835,0.15122157550684812,0.23539376161273162,332
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18862275449101795,0.9794721407624634,0.18862275449101795,0.9794721407624634,0.0,341,341,0.08373146094626177,0.15029756895425844,0.2340290299005202,334,0.08373146094626177,0.15029756895425844,0.2340290299005202,334
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18694362017804153,0.9882697947214076,0.18694362017804153,0.9882697947214076,0.0,341,341,0.08307872940378572,0.14893256214342615,0.23201129154721187,337,0.08307872940378572,0.14893256214342615,0.23201129154721187,337
Education_Level,"[""Credit_Limit"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count""]",3,0.18475073313782991,1.0,0.187683284457478,1.0,0.003264814749686287,341,341,0.08222368098862623,0.147150700884459,0.22937438187308523,341,0.08271532781492985,0.1498047608073186,0.23252008862224846,341
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3614457831325301,0.34439834024896265,0.14457831325301204,0.34439834024896265,-0.2776624218876127,241,241,0.20245685649354944,0.26634634357108916,0.4688032000646386,83,0.1512350211938593,0.08468299102280806,0.23591801221666733,83
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3225806451612903,0.7717842323651453,0.1989247311827957,0.7717842323651453,-0.15309207765078664,241,241,0.1331872134323684,0.2595771348857932,0.3927643483181616,186,0.11422174727430459,0.14790614241468816,0.26212788968899275,186
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3062200956937799,0.8672199170124482,0.18181818181818182,0.8672199170124482,-0.15185412870340592,241,241,0.12404215150263609,0.24769644721436146,0.37173859871699755,209,0.10426643070140179,0.13542765569171117,0.23969408639311296,209
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3119266055045872,0.9045643153526971,0.18807339449541285,0.9045643153526971,-0.15192504861726797,241,241,0.12210097485328214,0.25413284116326545,0.3762338160165476,218,0.10340977093173598,0.14176990341495263,0.2451796743466886,218
